Claim_topic_id,Evidence_topic_id,Label
Claims_Covid_B2.0_212,Evidence_Covid_B2.0_945,N
Claims_Covid_B2.0_212,Evidence_Covid_B2.0_946,N
Claims_Covid_B2.0_212,Evidence_Covid_B2.0_947,N
Claims_Covid_B2.0_212,Evidence_Covid_B2.0_948,N
Claims_Covid_B2.0_213,Evidence_Covid_B2.0_949,N
Claims_Covid_B2.0_213,Evidence_Covid_B2.0_950,N
Claims_Covid_B2.0_213,Evidence_Covid_B2.0_951,N
Claims_Covid_B2.0_213,Evidence_Covid_B2.0_952,N
Claims_Covid_B2.0_213,Evidence_Covid_B2.0_953,N
Claims_Covid_B2.0_213,Evidence_Covid_B2.0_954,N
Claims_Covid_B2.0_214,Evidence_Covid_B2.0_955,N
Claims_Covid_B2.0_214,Evidence_Covid_B2.0_956,N
Claims_Covid_B2.0_214,Evidence_Covid_B2.0_957,N
Claims_Covid_B2.0_214,Evidence_Covid_B2.0_958,N
Claims_Covid_B2.0_214,Evidence_Covid_B2.0_959,N
Claims_Covid_B2.0_214,Evidence_Covid_B2.0_960,N
Claims_Covid_B2.0_215,Evidence_Covid_B2.0_961,N
Claims_Covid_B2.0_215,Evidence_Covid_B2.0_962,N
Claims_Covid_B2.0_215,Evidence_Covid_B2.0_963,N
Claims_Covid_B2.0_215,Evidence_Covid_B2.0_964,N
Claims_Covid_B2.0_215,Evidence_Covid_B2.0_965,N
Claims_Covid_B2.0_215,Evidence_Covid_B2.0_966,N
Claims_Covid_B2.0_216,Evidence_Covid_B2.0_967,F
Claims_Covid_B2.0_216,Evidence_Covid_B2.0_968,F
Claims_Covid_B2.0_216,Evidence_Covid_B2.0_969,F
Claims_Covid_B2.0_216,Evidence_Covid_B2.0_970,F
Claims_Covid_B2.0_216,Evidence_Covid_B2.0_971,F
Claims_Covid_B2.0_216,Evidence_Covid_B2.0_972,F
Claims_Electric_Vehicles_C2.1_1,Evidence_Electric_Vehicles_C2.1_1,N
Claims_Electric_Vehicles_C2.1_1,Evidence_Electric_Vehicles_C2.1_2,N
Claims_Electric_Vehicles_C2.1_1,Evidence_Electric_Vehicles_C2.1_3,N
Claims_Electric_Vehicles_C2.1_1,Evidence_Electric_Vehicles_C2.1_4,N
Claims_Electric_Vehicles_C2.1_1,Evidence_Electric_Vehicles_C2.1_5,N
Claims_Electric_Vehicles_C2.1_1,Evidence_Electric_Vehicles_C2.1_6,N
Claims_Electric_Vehicles_C2.1_2,Evidence_Electric_Vehicles_C2.1_7,T
Claims_Electric_Vehicles_C2.1_2,Evidence_Electric_Vehicles_C2.1_8,T
Claims_Electric_Vehicles_C2.1_2,Evidence_Electric_Vehicles_C2.1_9,T
Claims_Electric_Vehicles_C2.1_2,Evidence_Electric_Vehicles_C2.1_10,T
Claims_Electric_Vehicles_C2.1_2,Evidence_Electric_Vehicles_C2.1_11,T
Claims_Electric_Vehicles_C2.1_2,Evidence_Electric_Vehicles_C2.1_12,T
Claims_Electric_Vehicles_C2.1_3,Evidence_Electric_Vehicles_C2.1_13,N
Claims_Electric_Vehicles_C2.1_3,Evidence_Electric_Vehicles_C2.1_14,N
Claims_Electric_Vehicles_C2.1_3,Evidence_Electric_Vehicles_C2.1_15,N
Claims_Electric_Vehicles_C2.1_3,Evidence_Electric_Vehicles_C2.1_16,N
Claims_Electric_Vehicles_C2.1_3,Evidence_Electric_Vehicles_C2.1_17,N
Claims_Electric_Vehicles_C2.1_3,Evidence_Electric_Vehicles_C2.1_18,N
Claims_Electric_Vehicles_C2.1_4,Evidence_Electric_Vehicles_C2.1_19,N
Claims_Electric_Vehicles_C2.1_4,Evidence_Electric_Vehicles_C2.1_20,N
Claims_Electric_Vehicles_C2.1_4,Evidence_Electric_Vehicles_C2.1_21,N
Claims_Electric_Vehicles_C2.1_4,Evidence_Electric_Vehicles_C2.1_22,N
Claims_Electric_Vehicles_C2.1_4,Evidence_Electric_Vehicles_C2.1_23,N
Claims_Electric_Vehicles_C2.1_4,Evidence_Electric_Vehicles_C2.1_24,N
Claims_Electric_Vehicles_C2.1_5,Evidence_Electric_Vehicles_C2.1_25,N
Claims_Electric_Vehicles_C2.1_5,Evidence_Electric_Vehicles_C2.1_26,N
Claims_Electric_Vehicles_C2.1_5,Evidence_Electric_Vehicles_C2.1_27,N
Claims_Electric_Vehicles_C2.1_5,Evidence_Electric_Vehicles_C2.1_28,N
Claims_Electric_Vehicles_C2.1_5,Evidence_Electric_Vehicles_C2.1_29,N
Claims_Electric_Vehicles_C2.1_5,Evidence_Electric_Vehicles_C2.1_30,N
Claims_Electric_Vehicles_C2.1_6,Evidence_Electric_Vehicles_C2.1_31,T
Claims_Electric_Vehicles_C2.1_6,Evidence_Electric_Vehicles_C2.1_32,T
Claims_Electric_Vehicles_C2.1_6,Evidence_Electric_Vehicles_C2.1_33,T
Claims_Electric_Vehicles_C2.1_6,Evidence_Electric_Vehicles_C2.1_34,T
Claims_Electric_Vehicles_C2.1_6,Evidence_Electric_Vehicles_C2.1_35,T
Claims_Electric_Vehicles_C2.1_6,Evidence_Electric_Vehicles_C2.1_36,T
Claims_Electric_Vehicles_C2.1_7,Evidence_Electric_Vehicles_C2.1_37,N
Claims_Electric_Vehicles_C2.1_7,Evidence_Electric_Vehicles_C2.1_38,N
Claims_Electric_Vehicles_C2.1_7,Evidence_Electric_Vehicles_C2.1_39,N
Claims_Electric_Vehicles_C2.1_7,Evidence_Electric_Vehicles_C2.1_40,N
Claims_Electric_Vehicles_C2.1_7,Evidence_Electric_Vehicles_C2.1_41,N
Claims_Electric_Vehicles_C2.1_7,Evidence_Electric_Vehicles_C2.1_42,N
Claims_Electric_Vehicles_C2.1_8,Evidence_Electric_Vehicles_C2.1_43,T
Claims_Electric_Vehicles_C2.1_8,Evidence_Electric_Vehicles_C2.1_44,T
Claims_Electric_Vehicles_C2.1_8,Evidence_Electric_Vehicles_C2.1_45,T
Claims_Electric_Vehicles_C2.1_8,Evidence_Electric_Vehicles_C2.1_46,T
Claims_Electric_Vehicles_C2.1_8,Evidence_Electric_Vehicles_C2.1_47,T
Claims_Electric_Vehicles_C2.1_8,Evidence_Electric_Vehicles_C2.1_48,T
Claims_Electric_Vehicles_C2.1_9,Evidence_Electric_Vehicles_C2.1_49,T
Claims_Electric_Vehicles_C2.1_9,Evidence_Electric_Vehicles_C2.1_50,T
Claims_Electric_Vehicles_C2.1_9,Evidence_Electric_Vehicles_C2.1_51,T
Claims_Electric_Vehicles_C2.1_9,Evidence_Electric_Vehicles_C2.1_52,T
Claims_Electric_Vehicles_C2.1_9,Evidence_Electric_Vehicles_C2.1_53,T
Claims_Electric_Vehicles_C2.1_9,Evidence_Electric_Vehicles_C2.1_54,T
Claims_Electric_Vehicles_C2.1_10,Evidence_Electric_Vehicles_C2.1_55,N
Claims_Electric_Vehicles_C2.1_10,Evidence_Electric_Vehicles_C2.1_56,N
Claims_Electric_Vehicles_C2.1_10,Evidence_Electric_Vehicles_C2.1_57,N
Claims_Electric_Vehicles_C2.1_10,Evidence_Electric_Vehicles_C2.1_58,N
Claims_Electric_Vehicles_C2.1_10,Evidence_Electric_Vehicles_C2.1_59,N
Claims_Electric_Vehicles_C2.1_10,Evidence_Electric_Vehicles_C2.1_60,N
Claims_Electric_Vehicles_C2.1_11,Evidence_Electric_Vehicles_C2.1_61,N
Claims_Electric_Vehicles_C2.1_11,Evidence_Electric_Vehicles_C2.1_62,N
Claims_Electric_Vehicles_C2.1_11,Evidence_Electric_Vehicles_C2.1_63,N
Claims_Electric_Vehicles_C2.1_11,Evidence_Electric_Vehicles_C2.1_64,N
Claims_Electric_Vehicles_C2.1_11,Evidence_Electric_Vehicles_C2.1_65,N
Claims_Electric_Vehicles_C2.1_11,Evidence_Electric_Vehicles_C2.1_66,N
Claims_Electric_Vehicles_C2.1_12,Evidence_Electric_Vehicles_C2.1_67,N
Claims_Electric_Vehicles_C2.1_12,Evidence_Electric_Vehicles_C2.1_68,N
Claims_Electric_Vehicles_C2.1_12,Evidence_Electric_Vehicles_C2.1_69,N
Claims_Electric_Vehicles_C2.1_12,Evidence_Electric_Vehicles_C2.1_70,N
Claims_Electric_Vehicles_C2.1_12,Evidence_Electric_Vehicles_C2.1_71,N
Claims_Electric_Vehicles_C2.1_12,Evidence_Electric_Vehicles_C2.1_72,N
Claims_Electric_Vehicles_C2.1_13,Evidence_Electric_Vehicles_C2.1_73,N
Claims_Electric_Vehicles_C2.1_13,Evidence_Electric_Vehicles_C2.1_74,N
Claims_Electric_Vehicles_C2.1_13,Evidence_Electric_Vehicles_C2.1_75,N
Claims_Electric_Vehicles_C2.1_13,Evidence_Electric_Vehicles_C2.1_76,N
Claims_Electric_Vehicles_C2.1_13,Evidence_Electric_Vehicles_C2.1_77,N
Claims_Electric_Vehicles_C2.1_13,Evidence_Electric_Vehicles_C2.1_78,N
Claims_Electric_Vehicles_C2.1_14,Evidence_Electric_Vehicles_C2.1_79,N
Claims_Electric_Vehicles_C2.1_14,Evidence_Electric_Vehicles_C2.1_80,N
Claims_Electric_Vehicles_C2.1_14,Evidence_Electric_Vehicles_C2.1_81,N
Claims_Electric_Vehicles_C2.1_14,Evidence_Electric_Vehicles_C2.1_82,N
Claims_Electric_Vehicles_C2.1_14,Evidence_Electric_Vehicles_C2.1_83,N
Claims_Electric_Vehicles_C2.1_14,Evidence_Electric_Vehicles_C2.1_84,N
Claims_Electric_Vehicles_C2.1_15,Evidence_Electric_Vehicles_C2.1_85,T
Claims_Electric_Vehicles_C2.1_15,Evidence_Electric_Vehicles_C2.1_86,T
Claims_Electric_Vehicles_C2.1_15,Evidence_Electric_Vehicles_C2.1_87,T
Claims_Electric_Vehicles_C2.1_15,Evidence_Electric_Vehicles_C2.1_88,T
Claims_Electric_Vehicles_C2.1_15,Evidence_Electric_Vehicles_C2.1_89,T
Claims_Electric_Vehicles_C2.1_15,Evidence_Electric_Vehicles_C2.1_90,T
Claims_Electric_Vehicles_C2.1_16,Evidence_Electric_Vehicles_C2.1_91,N
Claims_Electric_Vehicles_C2.1_16,Evidence_Electric_Vehicles_C2.1_92,N
Claims_Electric_Vehicles_C2.1_16,Evidence_Electric_Vehicles_C2.1_93,N
Claims_Electric_Vehicles_C2.1_16,Evidence_Electric_Vehicles_C2.1_94,N
Claims_Electric_Vehicles_C2.1_16,Evidence_Electric_Vehicles_C2.1_95,N
Claims_Electric_Vehicles_C2.1_16,Evidence_Electric_Vehicles_C2.1_96,N
Claims_Electric_Vehicles_C2.1_17,Evidence_Electric_Vehicles_C2.1_97,T
Claims_Electric_Vehicles_C2.1_17,Evidence_Electric_Vehicles_C2.1_98,T
Claims_Electric_Vehicles_C2.1_17,Evidence_Electric_Vehicles_C2.1_99,T
Claims_Electric_Vehicles_C2.1_17,Evidence_Electric_Vehicles_C2.1_100,T
Claims_Electric_Vehicles_C2.1_17,Evidence_Electric_Vehicles_C2.1_101,T
Claims_Electric_Vehicles_C2.1_17,Evidence_Electric_Vehicles_C2.1_102,T
Claims_Electric_Vehicles_C2.1_18,Evidence_Electric_Vehicles_C2.1_103,N
Claims_Electric_Vehicles_C2.1_18,Evidence_Electric_Vehicles_C2.1_104,N
Claims_Electric_Vehicles_C2.1_18,Evidence_Electric_Vehicles_C2.1_105,N
Claims_Electric_Vehicles_C2.1_18,Evidence_Electric_Vehicles_C2.1_106,N
Claims_Electric_Vehicles_C2.1_18,Evidence_Electric_Vehicles_C2.1_107,N
Claims_Electric_Vehicles_C2.1_18,Evidence_Electric_Vehicles_C2.1_108,N
Claims_Electric_Vehicles_C2.1_19,Evidence_Electric_Vehicles_C2.1_109,N
Claims_Electric_Vehicles_C2.1_19,Evidence_Electric_Vehicles_C2.1_110,N
Claims_Electric_Vehicles_C2.1_19,Evidence_Electric_Vehicles_C2.1_111,N
Claims_Electric_Vehicles_C2.1_19,Evidence_Electric_Vehicles_C2.1_112,N
Claims_Electric_Vehicles_C2.1_19,Evidence_Electric_Vehicles_C2.1_113,N
Claims_Electric_Vehicles_C2.1_19,Evidence_Electric_Vehicles_C2.1_114,N
Claims_Electric_Vehicles_C2.1_20,Evidence_Electric_Vehicles_C2.1_115,N
Claims_Electric_Vehicles_C2.1_20,Evidence_Electric_Vehicles_C2.1_116,N
Claims_Electric_Vehicles_C2.1_20,Evidence_Electric_Vehicles_C2.1_117,N
Claims_Electric_Vehicles_C2.1_20,Evidence_Electric_Vehicles_C2.1_118,N
Claims_Electric_Vehicles_C2.1_20,Evidence_Electric_Vehicles_C2.1_119,N
Claims_Electric_Vehicles_C2.1_20,Evidence_Electric_Vehicles_C2.1_120,N
Claims_Electric_Vehicles_C2.1_21,Evidence_Electric_Vehicles_C2.1_121,N
Claims_Electric_Vehicles_C2.1_21,Evidence_Electric_Vehicles_C2.1_122,N
Claims_Electric_Vehicles_C2.1_21,Evidence_Electric_Vehicles_C2.1_123,N
Claims_Electric_Vehicles_C2.1_21,Evidence_Electric_Vehicles_C2.1_124,N
Claims_Electric_Vehicles_C2.1_21,Evidence_Electric_Vehicles_C2.1_125,N
Claims_Electric_Vehicles_C2.1_21,Evidence_Electric_Vehicles_C2.1_126,N
Claims_Electric_Vehicles_C2.1_22,Evidence_Electric_Vehicles_C2.1_127,N
Claims_Electric_Vehicles_C2.1_22,Evidence_Electric_Vehicles_C2.1_128,N
Claims_Electric_Vehicles_C2.1_22,Evidence_Electric_Vehicles_C2.1_129,N
Claims_Electric_Vehicles_C2.1_22,Evidence_Electric_Vehicles_C2.1_130,N
Claims_Electric_Vehicles_C2.1_22,Evidence_Electric_Vehicles_C2.1_131,N
Claims_Electric_Vehicles_C2.1_22,Evidence_Electric_Vehicles_C2.1_132,N
Claims_Electric_Vehicles_C2.1_23,Evidence_Electric_Vehicles_C2.1_133,N
Claims_Electric_Vehicles_C2.1_23,Evidence_Electric_Vehicles_C2.1_134,N
Claims_Electric_Vehicles_C2.1_23,Evidence_Electric_Vehicles_C2.1_135,N
Claims_Electric_Vehicles_C2.1_23,Evidence_Electric_Vehicles_C2.1_136,N
Claims_Electric_Vehicles_C2.1_23,Evidence_Electric_Vehicles_C2.1_137,N
Claims_Electric_Vehicles_C2.1_23,Evidence_Electric_Vehicles_C2.1_138,N
Claims_Electric_Vehicles_C2.1_24,Evidence_Electric_Vehicles_C2.1_139,T
Claims_Electric_Vehicles_C2.1_24,Evidence_Electric_Vehicles_C2.1_140,T
Claims_Electric_Vehicles_C2.1_24,Evidence_Electric_Vehicles_C2.1_141,T
Claims_Electric_Vehicles_C2.1_24,Evidence_Electric_Vehicles_C2.1_142,T
Claims_Electric_Vehicles_C2.1_24,Evidence_Electric_Vehicles_C2.1_143,T
Claims_Electric_Vehicles_C2.1_24,Evidence_Electric_Vehicles_C2.1_144,T
Claims_Electric_Vehicles_C2.1_25,Evidence_Electric_Vehicles_C2.1_145,N
Claims_Electric_Vehicles_C2.1_25,Evidence_Electric_Vehicles_C2.1_146,N
Claims_Electric_Vehicles_C2.1_25,Evidence_Electric_Vehicles_C2.1_147,N
Claims_Electric_Vehicles_C2.1_25,Evidence_Electric_Vehicles_C2.1_148,N
Claims_Electric_Vehicles_C2.1_25,Evidence_Electric_Vehicles_C2.1_149,N
Claims_Electric_Vehicles_C2.1_25,Evidence_Electric_Vehicles_C2.1_150,N
Claims_Electric_Vehicles_C2.1_26,Evidence_Electric_Vehicles_C2.1_151,N
Claims_Electric_Vehicles_C2.1_26,Evidence_Electric_Vehicles_C2.1_152,N
Claims_Electric_Vehicles_C2.1_26,Evidence_Electric_Vehicles_C2.1_153,N
Claims_Electric_Vehicles_C2.1_26,Evidence_Electric_Vehicles_C2.1_154,N
Claims_Electric_Vehicles_C2.1_26,Evidence_Electric_Vehicles_C2.1_155,N
Claims_Electric_Vehicles_C2.1_26,Evidence_Electric_Vehicles_C2.1_156,N
Claims_Electric_Vehicles_C2.1_27,Evidence_Electric_Vehicles_C2.1_157,N
Claims_Electric_Vehicles_C2.1_27,Evidence_Electric_Vehicles_C2.1_158,N
Claims_Electric_Vehicles_C2.1_27,Evidence_Electric_Vehicles_C2.1_159,N
Claims_Electric_Vehicles_C2.1_27,Evidence_Electric_Vehicles_C2.1_160,N
Claims_Electric_Vehicles_C2.1_27,Evidence_Electric_Vehicles_C2.1_161,N
Claims_Electric_Vehicles_C2.1_27,Evidence_Electric_Vehicles_C2.1_162,N
Claims_Electric_Vehicles_C2.1_28,Evidence_Electric_Vehicles_C2.1_163,N
Claims_Electric_Vehicles_C2.1_28,Evidence_Electric_Vehicles_C2.1_164,N
Claims_Electric_Vehicles_C2.1_28,Evidence_Electric_Vehicles_C2.1_165,N
Claims_Electric_Vehicles_C2.1_28,Evidence_Electric_Vehicles_C2.1_166,N
Claims_Electric_Vehicles_C2.1_28,Evidence_Electric_Vehicles_C2.1_167,N
Claims_Electric_Vehicles_C2.1_28,Evidence_Electric_Vehicles_C2.1_168,N
Claims_Electric_Vehicles_C2.1_29,Evidence_Electric_Vehicles_C2.1_169,N
Claims_Electric_Vehicles_C2.1_29,Evidence_Electric_Vehicles_C2.1_170,N
Claims_Electric_Vehicles_C2.1_29,Evidence_Electric_Vehicles_C2.1_171,N
Claims_Electric_Vehicles_C2.1_29,Evidence_Electric_Vehicles_C2.1_172,N
Claims_Electric_Vehicles_C2.1_29,Evidence_Electric_Vehicles_C2.1_173,N
Claims_Electric_Vehicles_C2.1_29,Evidence_Electric_Vehicles_C2.1_174,N
Claims_Electric_Vehicles_C2.1_30,Evidence_Electric_Vehicles_C2.1_175,T
Claims_Electric_Vehicles_C2.1_30,Evidence_Electric_Vehicles_C2.1_176,T
Claims_Electric_Vehicles_C2.1_30,Evidence_Electric_Vehicles_C2.1_177,T
Claims_Electric_Vehicles_C2.1_30,Evidence_Electric_Vehicles_C2.1_178,T
Claims_Electric_Vehicles_C2.1_30,Evidence_Electric_Vehicles_C2.1_179,T
Claims_Electric_Vehicles_C2.1_30,Evidence_Electric_Vehicles_C2.1_180,T
Claims_Electric_Vehicles_C2.1_31,Evidence_Electric_Vehicles_C2.1_181,N
Claims_Electric_Vehicles_C2.1_31,Evidence_Electric_Vehicles_C2.1_182,N
Claims_Electric_Vehicles_C2.1_31,Evidence_Electric_Vehicles_C2.1_183,N
Claims_Electric_Vehicles_C2.1_31,Evidence_Electric_Vehicles_C2.1_184,N
Claims_Electric_Vehicles_C2.1_31,Evidence_Electric_Vehicles_C2.1_185,N
Claims_Electric_Vehicles_C2.1_31,Evidence_Electric_Vehicles_C2.1_186,N
Claims_Electric_Vehicles_C2.1_32,Evidence_Electric_Vehicles_C2.1_187,N
Claims_Electric_Vehicles_C2.1_32,Evidence_Electric_Vehicles_C2.1_188,N
Claims_Electric_Vehicles_C2.1_32,Evidence_Electric_Vehicles_C2.1_189,N
Claims_Electric_Vehicles_C2.1_32,Evidence_Electric_Vehicles_C2.1_190,N
Claims_Electric_Vehicles_C2.1_32,Evidence_Electric_Vehicles_C2.1_191,N
Claims_Electric_Vehicles_C2.1_32,Evidence_Electric_Vehicles_C2.1_192,N
Claims_Electric_Vehicles_C2.1_33,Evidence_Electric_Vehicles_C2.1_193,T
Claims_Electric_Vehicles_C2.1_33,Evidence_Electric_Vehicles_C2.1_194,T
Claims_Electric_Vehicles_C2.1_33,Evidence_Electric_Vehicles_C2.1_195,T
Claims_Electric_Vehicles_C2.1_33,Evidence_Electric_Vehicles_C2.1_196,T
Claims_Electric_Vehicles_C2.1_33,Evidence_Electric_Vehicles_C2.1_197,T
Claims_Electric_Vehicles_C2.1_33,Evidence_Electric_Vehicles_C2.1_198,T
Claims_Electric_Vehicles_C2.1_34,Evidence_Electric_Vehicles_C2.1_199,T
Claims_Electric_Vehicles_C2.1_34,Evidence_Electric_Vehicles_C2.1_200,T
Claims_Electric_Vehicles_C2.1_34,Evidence_Electric_Vehicles_C2.1_201,T
Claims_Electric_Vehicles_C2.1_34,Evidence_Electric_Vehicles_C2.1_202,T
Claims_Electric_Vehicles_C2.1_34,Evidence_Electric_Vehicles_C2.1_203,T
Claims_Electric_Vehicles_C2.1_34,Evidence_Electric_Vehicles_C2.1_204,T
Claims_Electric_Vehicles_C2.1_35,Evidence_Electric_Vehicles_C2.1_205,T
Claims_Electric_Vehicles_C2.1_35,Evidence_Electric_Vehicles_C2.1_206,T
Claims_Electric_Vehicles_C2.1_35,Evidence_Electric_Vehicles_C2.1_207,T
Claims_Electric_Vehicles_C2.1_35,Evidence_Electric_Vehicles_C2.1_208,T
Claims_Electric_Vehicles_C2.1_35,Evidence_Electric_Vehicles_C2.1_209,T
Claims_Electric_Vehicles_C2.1_35,Evidence_Electric_Vehicles_C2.1_210,T
Claims_Electric_Vehicles_C2.1_36,Evidence_Electric_Vehicles_C2.1_211,T
Claims_Electric_Vehicles_C2.1_36,Evidence_Electric_Vehicles_C2.1_212,T
Claims_Electric_Vehicles_C2.1_36,Evidence_Electric_Vehicles_C2.1_213,T
Claims_Electric_Vehicles_C2.1_36,Evidence_Electric_Vehicles_C2.1_214,T
Claims_Electric_Vehicles_C2.1_36,Evidence_Electric_Vehicles_C2.1_215,T
Claims_Electric_Vehicles_C2.1_36,Evidence_Electric_Vehicles_C2.1_216,T
Claims_Electric_Vehicles_C2.1_37,Evidence_Electric_Vehicles_C2.1_217,T
Claims_Electric_Vehicles_C2.1_37,Evidence_Electric_Vehicles_C2.1_218,T
Claims_Electric_Vehicles_C2.1_37,Evidence_Electric_Vehicles_C2.1_219,T
Claims_Electric_Vehicles_C2.1_37,Evidence_Electric_Vehicles_C2.1_220,T
Claims_Electric_Vehicles_C2.1_37,Evidence_Electric_Vehicles_C2.1_221,T
Claims_Electric_Vehicles_C2.1_37,Evidence_Electric_Vehicles_C2.1_222,T
Claims_Electric_Vehicles_C2.1_38,Evidence_Electric_Vehicles_C2.1_223,T
Claims_Electric_Vehicles_C2.1_38,Evidence_Electric_Vehicles_C2.1_224,T
Claims_Electric_Vehicles_C2.1_38,Evidence_Electric_Vehicles_C2.1_225,T
Claims_Electric_Vehicles_C2.1_38,Evidence_Electric_Vehicles_C2.1_226,T
Claims_Electric_Vehicles_C2.1_38,Evidence_Electric_Vehicles_C2.1_227,T
Claims_Electric_Vehicles_C2.1_38,Evidence_Electric_Vehicles_C2.1_228,T
Claims_Electric_Vehicles_C2.1_39,Evidence_Electric_Vehicles_C2.1_229,T
Claims_Electric_Vehicles_C2.1_39,Evidence_Electric_Vehicles_C2.1_230,T
Claims_Electric_Vehicles_C2.1_39,Evidence_Electric_Vehicles_C2.1_231,T
Claims_Electric_Vehicles_C2.1_39,Evidence_Electric_Vehicles_C2.1_232,T
Claims_Electric_Vehicles_C2.1_39,Evidence_Electric_Vehicles_C2.1_233,T
Claims_Electric_Vehicles_C2.1_39,Evidence_Electric_Vehicles_C2.1_234,T
Claims_Electric_Vehicles_C2.1_40,Evidence_Electric_Vehicles_C2.1_235,T
Claims_Electric_Vehicles_C2.1_40,Evidence_Electric_Vehicles_C2.1_236,T
Claims_Electric_Vehicles_C2.1_40,Evidence_Electric_Vehicles_C2.1_237,T
Claims_Electric_Vehicles_C2.1_40,Evidence_Electric_Vehicles_C2.1_238,T
Claims_Electric_Vehicles_C2.1_40,Evidence_Electric_Vehicles_C2.1_239,T
Claims_Electric_Vehicles_C2.1_40,Evidence_Electric_Vehicles_C2.1_240,T
Claims_Electric_Vehicles_C2.1_41,Evidence_Electric_Vehicles_C2.1_241,T
Claims_Electric_Vehicles_C2.1_41,Evidence_Electric_Vehicles_C2.1_242,T
Claims_Electric_Vehicles_C2.1_41,Evidence_Electric_Vehicles_C2.1_243,T
Claims_Electric_Vehicles_C2.1_41,Evidence_Electric_Vehicles_C2.1_244,T
Claims_Electric_Vehicles_C2.1_41,Evidence_Electric_Vehicles_C2.1_245,T
Claims_Electric_Vehicles_C2.1_41,Evidence_Electric_Vehicles_C2.1_246,T
Claims_Electric_Vehicles_C2.1_42,Evidence_Electric_Vehicles_C2.1_247,T
Claims_Electric_Vehicles_C2.1_42,Evidence_Electric_Vehicles_C2.1_248,T
Claims_Electric_Vehicles_C2.1_42,Evidence_Electric_Vehicles_C2.1_249,T
Claims_Electric_Vehicles_C2.1_42,Evidence_Electric_Vehicles_C2.1_250,T
Claims_Electric_Vehicles_C2.1_42,Evidence_Electric_Vehicles_C2.1_251,T
Claims_Electric_Vehicles_C2.1_42,Evidence_Electric_Vehicles_C2.1_252,T
Claims_Electric_Vehicles_C2.1_43,Evidence_Electric_Vehicles_C2.1_253,T
Claims_Electric_Vehicles_C2.1_43,Evidence_Electric_Vehicles_C2.1_254,T
Claims_Electric_Vehicles_C2.1_43,Evidence_Electric_Vehicles_C2.1_255,T
Claims_Electric_Vehicles_C2.1_43,Evidence_Electric_Vehicles_C2.1_256,T
Claims_Electric_Vehicles_C2.1_43,Evidence_Electric_Vehicles_C2.1_257,T
Claims_Electric_Vehicles_C2.1_43,Evidence_Electric_Vehicles_C2.1_258,T
Claims_Electric_Vehicles_C2.1_44,Evidence_Electric_Vehicles_C2.1_259,T
Claims_Electric_Vehicles_C2.1_44,Evidence_Electric_Vehicles_C2.1_260,T
Claims_Electric_Vehicles_C2.1_44,Evidence_Electric_Vehicles_C2.1_261,T
Claims_Electric_Vehicles_C2.1_44,Evidence_Electric_Vehicles_C2.1_262,T
Claims_Electric_Vehicles_C2.1_44,Evidence_Electric_Vehicles_C2.1_263,T
Claims_Electric_Vehicles_C2.1_44,Evidence_Electric_Vehicles_C2.1_264,T
Claims_Electric_Vehicles_C2.1_45,Evidence_Electric_Vehicles_C2.1_265,T
Claims_Electric_Vehicles_C2.1_45,Evidence_Electric_Vehicles_C2.1_266,T
Claims_Electric_Vehicles_C2.1_45,Evidence_Electric_Vehicles_C2.1_267,T
Claims_Electric_Vehicles_C2.1_45,Evidence_Electric_Vehicles_C2.1_268,T
Claims_Electric_Vehicles_C2.1_45,Evidence_Electric_Vehicles_C2.1_269,T
Claims_Electric_Vehicles_C2.1_45,Evidence_Electric_Vehicles_C2.1_270,T
Claims_Electric_Vehicles_C2.1_46,Evidence_Electric_Vehicles_C2.1_271,T
Claims_Electric_Vehicles_C2.1_46,Evidence_Electric_Vehicles_C2.1_272,T
Claims_Electric_Vehicles_C2.1_46,Evidence_Electric_Vehicles_C2.1_273,T
Claims_Electric_Vehicles_C2.1_46,Evidence_Electric_Vehicles_C2.1_274,T
Claims_Electric_Vehicles_C2.1_46,Evidence_Electric_Vehicles_C2.1_275,T
Claims_Electric_Vehicles_C2.1_46,Evidence_Electric_Vehicles_C2.1_276,T
Claims_Electric_Vehicles_C2.1_47,Evidence_Electric_Vehicles_C2.1_277,T
Claims_Electric_Vehicles_C2.1_47,Evidence_Electric_Vehicles_C2.1_278,T
Claims_Electric_Vehicles_C2.1_47,Evidence_Electric_Vehicles_C2.1_279,T
Claims_Electric_Vehicles_C2.1_47,Evidence_Electric_Vehicles_C2.1_280,T
Claims_Electric_Vehicles_C2.1_47,Evidence_Electric_Vehicles_C2.1_281,T
Claims_Electric_Vehicles_C2.1_47,Evidence_Electric_Vehicles_C2.1_282,T
Claims_Electric_Vehicles_C2.1_47,Evidence_Electric_Vehicles_C2.1_283,T
Claims_Electric_Vehicles_C2.1_47,Evidence_Electric_Vehicles_C2.1_284,T
Claims_Electric_Vehicles_C2.1_47,Evidence_Electric_Vehicles_C2.1_285,T
Claims_Electric_Vehicles_C2.1_47,Evidence_Electric_Vehicles_C2.1_286,T
Claims_Electric_Vehicles_C2.1_47,Evidence_Electric_Vehicles_C2.1_287,T
Claims_Electric_Vehicles_C2.1_47,Evidence_Electric_Vehicles_C2.1_288,T
Claims_Electric_Vehicles_C2.1_48,Evidence_Electric_Vehicles_C2.1_289,T
Claims_Electric_Vehicles_C2.1_48,Evidence_Electric_Vehicles_C2.1_290,T
