Annotation_id,Claim_topic_id,Evidence_topic_id,Claim_text,Label,Evidence Label,Evidence_text,Article_topic_id,Reason
C_2.2,Claims_Covid_C2.2_43,Evidence_Covid_C2.2_258,IMMUNOCOMPROMISED PATIENTS WITH BLOOD CANCER BENEFIT FROM THIRD COVID-19 VACCINE,T,,"Nevertheless, patients with absent antibody responses are at higher risk for COVID-19 related morbidity and mortality than healthy individuals.",covid vaccine_4096,
C_2.2,Claims_Covid_C2.2_44,Evidence_Covid_C2.2_259,'Take up flu jabs and Covid booster' plea from Shropshire medics,T,,The NHS in Shropshire is urging adults with long-term health conditions to take up the offer of a free flu jab and Covid-19 booster as soon as possible to protect them this winter.,covid vaccine_4100,The NHS in Shropshire is urging adults with long-term health conditions to take up the offer of a free flu jab and Covid-19 booster as soon as possible to protect them this winter.
C_2.2,Claims_Covid_C2.2_44,Evidence_Covid_C2.2_260,'Take up flu jabs and Covid booster' plea from Shropshire medics,T,,"Alison Bussey, Chief Nursing Officer for at NHS Shropshire, Telford and Wrekin, said: ¡°I urge patients who are at risk from flu and Covid-19, particularly those with health conditions, to have both vaccinations to protect themselves, their family and friends this winter. Having these jabs reduces the chances of catching flu and Covid-19 at the same time, which could be dangerous or even life threatening.",covid vaccine_4100,
C_2.2,Claims_Covid_C2.2_44,Evidence_Covid_C2.2_261,'Take up flu jabs and Covid booster' plea from Shropshire medics,T,,People aged 16 and over with a health condition are being asked by the NHS to book online for an appointment for the Covid-19 booster vaccine via the National Booking Service or by calling 119.,covid vaccine_4100,
C_2.2,Claims_Covid_C2.2_44,Evidence_Covid_C2.2_262,'Take up flu jabs and Covid booster' plea from Shropshire medics,T,,"Alternatively, they can walk-in to a local vaccination clinic, for times and locations visit: Covid-19 vaccination drop-in clinics ¨C NHS Shropshire, Telford and Wrekin",covid vaccine_4100,
C_2.2,Claims_Covid_C2.2_44,Evidence_Covid_C2.2_263,'Take up flu jabs and Covid booster' plea from Shropshire medics,T,,"There are over 30 local sites across the county offering a vaccine service including hospital centres, community pharmacies and local GP-led vaccination sites.",covid vaccine_4100,
C_2.2,Claims_Covid_C2.2_44,Evidence_Covid_C2.2_264,'Take up flu jabs and Covid booster' plea from Shropshire medics,T,,Adults aged 18 to 49 with a health condition can also have a free flu vaccine by contacting their GP surgery or at a pharmacy that offers the service or go online to nhs.uk/conditions/vaccinations/book-flu-vaccination.,covid vaccine_4100,
C_2.2,Claims_Covid_C2.2_45,Evidence_Covid_C2.2_265,Minneapolis school board removes district's staff COVID-19 vaccine mandate,T,,Minneapolis Public Schools has lifted its COVID-19 vaccine mandate for staff.,covid vaccine_4101,Minneapolis Public Schools has lifted its COVID-19 vaccine mandate for staff.
C_2.2,Claims_Covid_C2.2_45,Evidence_Covid_C2.2_266,Minneapolis school board removes district's staff COVID-19 vaccine mandate,T,,"Minneapolis Public Schools will no longer require employees, contractors or volunteers to get the COVID-19 vaccination or file for an exception.",covid vaccine_4101,
C_2.2,Claims_Covid_C2.2_45,Evidence_Covid_C2.2_267,Minneapolis school board removes district's staff COVID-19 vaccine mandate,T,,The school board voted unanimously Tuesday night to lift one of the last remaining local government vaccine mandates in the Twin Cities.,covid vaccine_4101,
C_2.2,Claims_Covid_C2.2_45,Evidence_Covid_C2.2_268,Minneapolis school board removes district's staff COVID-19 vaccine mandate,T,,"Ditching the requirement, Cox said, ""is in alignment with what our local neighboring government entities have done.""",covid vaccine_4101,
C_2.2,Claims_Covid_C2.2_45,Evidence_Covid_C2.2_269,Minneapolis school board removes district's staff COVID-19 vaccine mandate,T,,"The city of Minneapolis dropped its vaccine mandate in late September, weeks after Hennepin County stopped requiring employees to get the jab.",covid vaccine_4101,
C_2.2,Claims_Covid_C2.2_45,Evidence_Covid_C2.2_270,Minneapolis school board removes district's staff COVID-19 vaccine mandate,T,,The St. Paul school board also voted to do away with that district's COVID-19 vaccine mandate in late August while the Anoka-Hennepin district never required employees to be inoculated against the virus.,covid vaccine_4101,
C_2.2,Claims_Covid_C2.2_46,Evidence_Covid_C2.2_271,The scientist behind Pfizer¡¯s Covid vaccine says a flu pandemic is only a matter of time,T,,"Another pandemic ¡ª this one based on an influenza virus ¡ª is inevitable, Jansen said at the annual STAT Summit on Tuesday.",covid vaccine_4102,"Another pandemic ¡ª this one based on an influenza virus ¡ª is inevitable, Jansen said at the annual STAT Summit on Tuesday."
C_2.2,Claims_Covid_C2.2_46,Evidence_Covid_C2.2_272,The scientist behind Pfizer¡¯s Covid vaccine says a flu pandemic is only a matter of time,T,,"An influenza-based pandemic is only a matter of time, Jansen added: ¡°The question is, does it come tomorrow or 50 years from now?¡±",covid vaccine_4102,
C_2.2,Claims_Covid_C2.2_46,Evidence_Covid_C2.2_273,The scientist behind Pfizer¡¯s Covid vaccine says a flu pandemic is only a matter of time,T,,"Jansen, who recently retired as head of vaccine R&D at Pfizer, told STAT senior writer Helen Branswell.",covid vaccine_4102,
C_2.2,Claims_Covid_C2.2_46,Evidence_Covid_C2.2_274,The scientist behind Pfizer¡¯s Covid vaccine says a flu pandemic is only a matter of time,T,,"She called for better global surveillance of viruses and communication infrastructure so that, when a new and highly transmissible or dangerous flu virus does emerge, scientists and policymakers learn about it and can respond as quickly as possible.",covid vaccine_4102,
C_2.2,Claims_Covid_C2.2_46,Evidence_Covid_C2.2_275,The scientist behind Pfizer¡¯s Covid vaccine says a flu pandemic is only a matter of time,T,,"¡°There¡¯s hope we can improve over time and hopefully get us in a decent situation where it¡¯s more like influenza: Every year you get your flu shot, get your Covid shot,¡± said Jansen.",covid vaccine_4102,
C_2.2,Claims_Covid_C2.2_46,Evidence_Covid_C2.2_276,The scientist behind Pfizer¡¯s Covid vaccine says a flu pandemic is only a matter of time,T,,"As this pandemic becomes more manageable, however, the flu, in turn, may become more like Covid.",covid vaccine_4102,
C_2.2,Claims_Covid_C2.2_47,Evidence_Covid_C2.2_277,"AFC Agro says govt to buy its Covid vaccine, but health ministry unaware",T,,AFC Agro Biotech has claimed that the government would buy two crore doses of the Covid-19 vaccine from the company but the health ministry said it has no such plan at this moment.,covid vaccine_4103,AFC Agro Biotech has claimed that the government would buy two crore doses of the Covid-19 vaccine from the company but the health ministry said it has no such plan at this moment.
C_2.2,Claims_Covid_C2.2_47,Evidence_Covid_C2.2_278,"AFC Agro says govt to buy its Covid vaccine, but health ministry unaware",T,,"AFC Agro Biotech also said it wrote to the prime minister and the health ministry to give their consent to the government to buy the vaccine. In view of this, consent has been given from the Prime Minister's Office.",covid vaccine_4103,
C_2.2,Claims_Covid_C2.2_47,Evidence_Covid_C2.2_279,"AFC Agro says govt to buy its Covid vaccine, but health ministry unaware",T,,"So we applied to the government last year. Yesterday we got the consent of the government. We have disclosed this information to the stock exchange as price-sensitive information, he added.",covid vaccine_4103,
C_2.2,Claims_Covid_C2.2_47,Evidence_Covid_C2.2_280,"AFC Agro says govt to buy its Covid vaccine, but health ministry unaware",T,,"Meanwhile, Ministry of Health and Family Welfare's Secretary Md Anwar Hossain Howlader said, ""The government does not want to buy the coronavirus vaccine. We have the vaccine in our stock. But no one is taking it. Everyone thinks that the coronavirus has disappeared from the country.""",covid vaccine_4103,
C_2.2,Claims_Covid_C2.2_47,Evidence_Covid_C2.2_281,"AFC Agro says govt to buy its Covid vaccine, but health ministry unaware",T,,But we will not take any vaccine at this moment.,covid vaccine_4103,
C_2.2,Claims_Covid_C2.2_47,Evidence_Covid_C2.2_282,"AFC Agro says govt to buy its Covid vaccine, but health ministry unaware",T,,"Head of Vaccine Procurement Committee and Director General of Directorate General of Health Services ABM Khurshid Alam told TBS, ""I would know if there were any decision to purchase vaccines. But I don't know anything about this.""",covid vaccine_4103,
C_2.2,Claims_Covid_C2.2_48,Evidence_Covid_C2.2_283,Flu and Covid vaccinations surge by one million thanks to The Sun¡¯s Do The Double campaign,T,,FLU and Covid vaccinations are soaring thanks to The Sun¡¯s Do The Double campaign.,covid vaccine_4106,"Covid hospitalisations have increased by 11% in the past week, the federal health minister Mark Butler said, as he announced new vaccines have been approved to boost supply."
C_2.2,Claims_Covid_C2.2_48,Evidence_Covid_C2.2_284,Flu and Covid vaccinations surge by one million thanks to The Sun¡¯s Do The Double campaign,T,,"Since launching our campaign last week, the number jabbed against flu has surged from 15million to 16million ¡ª out of 33million eligible.",covid vaccine_4106,
C_2.2,Claims_Covid_C2.2_48,Evidence_Covid_C2.2_285,Flu and Covid vaccinations surge by one million thanks to The Sun¡¯s Do The Double campaign,T,,Health minister Maria Caulfield said yesterday: ¡°I welcome The Sun¡¯s continued support of our vaccine programme.,covid vaccine_4106,
C_2.2,Claims_Covid_C2.2_48,Evidence_Covid_C2.2_286,Flu and Covid vaccinations surge by one million thanks to The Sun¡¯s Do The Double campaign,T,,"Figures show 6,263 people in England booked flu shots online last weekend ¡ª more than double the 3,031 the weekend before.",covid vaccine_4106,
C_2.2,Claims_Covid_C2.2_48,Evidence_Covid_C2.2_287,Flu and Covid vaccinations surge by one million thanks to The Sun¡¯s Do The Double campaign,T,,"Covid injections rose from 14million to 14.6million, out of 26million.",covid vaccine_4106,
C_2.2,Claims_Covid_C2.2_48,Evidence_Covid_C2.2_288,Flu and Covid vaccinations surge by one million thanks to The Sun¡¯s Do The Double campaign,T,,"Ministers are desperate to boost jab uptake among care workers, with only five per cent vaccinated against flu and 12 per cent against Covid.",covid vaccine_4106,
C_2.2,Claims_Covid_C2.2_49,Evidence_Covid_C2.2_289,Pfizer and BioNTech Advance Next-Generation COVID-19 Vaccine Strategy with Study Start of Candidate Aimed at Enhancing Breadth of T cell Responses and Duration of Protection,T,,"Pfizer Inc. (NYSE: PFE) and BioNTech SE (Nasdaq: BNTX) today announced that the companies have initiated a Phase 1 study to evaluate the safety, tolerability and immunogenicity of a next generation COVID-19 vaccine candidate that aims to enhance SARS-CoV-2 T cell responses and potentially broaden protection against COVID-19.",covid vaccine_4107,"Pfizer Inc. (NYSE: PFE) and BioNTech SE (Nasdaq: BNTX) today announced that the companies have initiated a Phase 1 study to evaluate the safety, tolerability and immunogenicity of a next generation COVID-19 vaccine candidate that aims to enhance SARS-CoV-2 T cell responses and potentially broaden protection against COVID-19."
C_2.2,Claims_Covid_C2.2_49,Evidence_Covid_C2.2_290,Pfizer and BioNTech Advance Next-Generation COVID-19 Vaccine Strategy with Study Start of Candidate Aimed at Enhancing Breadth of T cell Responses and Duration of Protection,T,,"This candidate, BNT162b4, is composed of a T cell antigen mRNA encoding for SARS-CoV-2 non-spike proteins that are highly conserved across a broad range of SARS-CoV-2 variants and will be evaluated in combination with the companies¡¯ Omicron BA.4/BA.5-adapted bivalent COVID-19 vaccine.",covid vaccine_4107,
C_2.2,Claims_Covid_C2.2_49,Evidence_Covid_C2.2_291,Pfizer and BioNTech Advance Next-Generation COVID-19 Vaccine Strategy with Study Start of Candidate Aimed at Enhancing Breadth of T cell Responses and Duration of Protection,T,,These non-spike proteins have been chosen based on BioNTech's proprietary target prioritization platform and were designed into a vaccine candidate with the purpose of enhancing and broadening T cell immunity and potentially extending durability of protection against COVID-19.,covid vaccine_4107,
C_2.2,Claims_Covid_C2.2_49,Evidence_Covid_C2.2_292,Pfizer and BioNTech Advance Next-Generation COVID-19 Vaccine Strategy with Study Start of Candidate Aimed at Enhancing Breadth of T cell Responses and Duration of Protection,T,,"BNT162b4 will be evaluated in a U.S.-based study (NCT05541861) enrolling approximately 180 healthy individuals between 18 and 55 years of age, who have received at least three doses of an mRNA-based COVID-19 vaccine. ",covid vaccine_4107,
C_2.2,Claims_Covid_C2.2_49,Evidence_Covid_C2.2_293,Pfizer and BioNTech Advance Next-Generation COVID-19 Vaccine Strategy with Study Start of Candidate Aimed at Enhancing Breadth of T cell Responses and Duration of Protection,T,,"This study is part of the companies¡¯ long-term and multi-pronged scientific strategy to generate more robust, longer-lasting, and broader immune responses against SARS-CoV-2 infections and associated COVID-19.",covid vaccine_4107,
C_2.2,Claims_Covid_C2.2_49,Evidence_Covid_C2.2_294,Pfizer and BioNTech Advance Next-Generation COVID-19 Vaccine Strategy with Study Start of Candidate Aimed at Enhancing Breadth of T cell Responses and Duration of Protection,T,,As part of this approach the companies are developing multiple vaccine candidates with the aim of delivering a potential pan-SARS-CoV-2 vaccine.,covid vaccine_4107,
C_2.2,Claims_Covid_C2.2_50,Evidence_Covid_C2.2_295,NBA Refs Claiming They Were Fired For Refusing COVID Vaccine Are Suing The League,T,,The NBA is being sued by three longtime refs who say they have been fired after selecting to not obtain the COVID-19 vaccine over non-secular objections.,covid vaccine_4108,The NBA is being sued by three longtime refs who say they have been fired after selecting to not obtain the COVID-19 vaccine over non-secular objections.
C_2.2,Claims_Covid_C2.2_50,Evidence_Covid_C2.2_296,NBA Refs Claiming They Were Fired For Refusing COVID Vaccine Are Suing The League,T,,"In a complaint filed on Saturday, Kenny Mauer, Mark Ayotte, and Jason Phillips said the league improperly forced compliance with its ¡°hygienic norms,¡± and wrongly concluded that their sincere religious objections fell short of its ¡°high standard¡± against being vaccinated.",covid vaccine_4108,
C_2.2,Claims_Covid_C2.2_50,Evidence_Covid_C2.2_297,NBA Refs Claiming They Were Fired For Refusing COVID Vaccine Are Suing The League,T,,"¡°Had the NBA not taken upon itself to force faith-based conscientious objectors to adhere to secular norms, none of plaintiffs¡¯ complained-of injuries would have manifested. In sum: Plaintiffs were persecuted,¡± the lawsuit claims, as Fox News reported.",covid vaccine_4108,
C_2.2,Claims_Covid_C2.2_50,Evidence_Covid_C2.2_298,NBA Refs Claiming They Were Fired For Refusing COVID Vaccine Are Suing The League,T,,"¡°I never thought that my faith in our Lord Jesus Christ would stop me or stop me or stop me from officiating NBA basketball games¡­ It did,¡± he mentioned. Mauer mentioned in February. ¡°Not just for me, but for others.¡±",covid vaccine_4108,
C_2.2,Claims_Covid_C2.2_50,Evidence_Covid_C2.2_299,NBA Refs Claiming They Were Fired For Refusing COVID Vaccine Are Suing The League,T,,"Between all three refs, they have a mixed 71 years of officiating NBA games.",covid vaccine_4108,
C_2.2,Claims_Covid_C2.2_50,Evidence_Covid_C2.2_300,NBA Refs Claiming They Were Fired For Refusing COVID Vaccine Are Suing The League,T,,The lawsuit particularly accuses the NBA of violating federal civil rights legislation in addition to state and New York City human rights legal guidelines.,covid vaccine_4108,
C_2.2,Claims_Covid_C2.2_51,Evidence_Covid_C2.2_301,A multinational Delphi consensus to end the COVID-19 public health threat,T,,"Here we convened, as part of this Delphi study, a diverse, multidisciplinary panel of 386 academic, health, non-governmental organization, government and other experts in COVID-19 response from 112 countries and territories to recommend specific actions to end this persistent global threat to public health.",covid_4308,"Here we convened, as part of this Delphi study, a diverse, multidisciplinary panel of 386 academic, health, non-governmental organization, government and other experts in COVID-19 response from 112 countries and territories to recommend specific actions to end this persistent global threat to public health."
C_2.2,Claims_Covid_C2.2_51,Evidence_Covid_C2.2_302,A multinational Delphi consensus to end the COVID-19 public health threat,T,,"The findings of the study, which have been further endorsed by 184 organizations globally, include points of unanimous agreement, as well as six recommendations with >5% disagreement, that provide health and social policy actions to address inadequacies in the pandemic response and help to bring this public health threat to an end.",covid_4308,
C_2.2,Claims_Covid_C2.2_51,Evidence_Covid_C2.2_303,A multinational Delphi consensus to end the COVID-19 public health threat,T,,"Although many governments and individuals no longer have the same level of concern as earlier in the pandemic27, many public health leaders, including members of this panel28, continue to regard COVID-19 as a persistent and dangerous health threat29,30,31.",covid_4308,
C_2.2,Claims_Covid_C2.2_51,Evidence_Covid_C2.2_304,A multinational Delphi consensus to end the COVID-19 public health threat,T,,"To develop a global consensus regarding these ongoing problems, we carried out a Delphi study with a multidisciplinary, geographically diverse panel of 386 academic, health, non-governmental organization (NGO), government and other experts in COVID-19 response from 112 countries and territories (Table 1 and Methods).",covid_4308,
C_2.2,Claims_Covid_C2.2_51,Evidence_Covid_C2.2_305,A multinational Delphi consensus to end the COVID-19 public health threat,T,,"We achieved response rates of 85% in the second round (R2) and 82% and 81% in the third round (R3) surveys of the 41 statements and 57 recommendations, respectively. The mean levels of combined agreement (agree?+?somewhat agree) increased across the three rounds of the consensus statements (R1, 89%; R2, 90%; R3, 96%) and the two rounds of recommendations (R2, 93%; R3, 98%).",covid_4308,
C_2.2,Claims_Covid_C2.2_51,Evidence_Covid_C2.2_306,A multinational Delphi consensus to end the COVID-19 public health threat,T,,"The resulting consensus statements and recommendations (Fig. 1) can serve as a strong basis for decision-making to end COVID-19 as a public health threat, and permit a more durable resumption of social, cultural, religious, political, healthcare, economic and educational activities, with less burden on vulnerable populations.",covid_4308,
C_2.2,Claims_Covid_C2.2_52,Evidence_Covid_C2.2_307,CDC Allows Novavax Monovalent COVID-19 Boosters for Adults Ages 18 and Older,T,,"Today, CDC¡¯s Director Rochelle P. Walensky, M.D., M.P.H., signed a decision memo allowing Novavax monovalent COVID-19 boosters for adults.",covid_4309,"Today, CDC¡¯s Director Rochelle P. Walensky, M.D., M.P.H., signed a decision memo allowing Novavax monovalent COVID-19 boosters for adults."
C_2.2,Claims_Covid_C2.2_52,Evidence_Covid_C2.2_308,CDC Allows Novavax Monovalent COVID-19 Boosters for Adults Ages 18 and Older,T,,This action gives people ages 18 years and older the option to receive a Novavax monovalent booster instead of an updated (bivalent) Pfizer-BioNTech or Moderna booster if they have completed primary series vaccination but have not previously received a COVID-19 booster¡ªand if they cannot or will not receive mRNA vaccines.,covid_4309,
C_2.2,Claims_Covid_C2.2_52,Evidence_Covid_C2.2_309,CDC Allows Novavax Monovalent COVID-19 Boosters for Adults Ages 18 and Older,T,,"FDA¡¯s authorization of monovalent COVID-19 boosters and CDC¡¯s recommendation for use, are important steps forward in our country¡¯s comprehensive vaccination program¡ªa program that has helped provide increased protection for all Americans against COVID-19 disease and death.",covid_4309,
C_2.2,Claims_Covid_C2.2_52,Evidence_Covid_C2.2_310,CDC Allows Novavax Monovalent COVID-19 Boosters for Adults Ages 18 and Older,T,,"CDC works 24/7 protecting America¡¯s health, safety and security.",covid_4309,
C_2.2,Claims_Covid_C2.2_52,Evidence_Covid_C2.2_311,CDC Allows Novavax Monovalent COVID-19 Boosters for Adults Ages 18 and Older,T,,"Whether disease start at home or abroad, are curable or preventable, chronic or acute, or from human activity or deliberate attack, CDC responds to America¡¯s most pressing health threats.",covid_4309,
C_2.2,Claims_Covid_C2.2_52,Evidence_Covid_C2.2_312,CDC Allows Novavax Monovalent COVID-19 Boosters for Adults Ages 18 and Older,T,,CDC is headquartered in Atlanta and has experts located throughout the United States and the world.,covid_4309,
C_2.2,Claims_Covid_C2.2_53,Evidence_Covid_C2.2_313,Millions at risk of losing health insurance if U.S. ends Covid public health emergency in January,T,,"When the public health emergency does end, HHS estimates up to 15 million people will be disenrolled from Medicaid and the Children¡¯s Health Insurance Program.",covid_4310,"When the public health emergency does end, HHS estimates up to 15 million people will be disenrolled from Medicaid and the Children¡¯s Health Insurance Program."
C_2.2,Claims_Covid_C2.2_53,Evidence_Covid_C2.2_314,Millions at risk of losing health insurance if U.S. ends Covid public health emergency in January,T,,The end of the public health emergency will also result in reduced food benefits for the poor and could impact vaccine access at pharmacies among many other consequences.,covid_4310,
C_2.2,Claims_Covid_C2.2_53,Evidence_Covid_C2.2_315,Millions at risk of losing health insurance if U.S. ends Covid public health emergency in January,T,,"When the public health emergency does end, HHS estimates up to 15 million people will be disenrolled from Medicare and the Children¡¯s Health Insurance Program.",covid_4310,
C_2.2,Claims_Covid_C2.2_53,Evidence_Covid_C2.2_316,Millions at risk of losing health insurance if U.S. ends Covid public health emergency in January,T,,Nutrition experts fear millions of families will face a hunger cliff. ,covid_4310,
C_2.2,Claims_Covid_C2.2_53,Evidence_Covid_C2.2_317,Millions at risk of losing health insurance if U.S. ends Covid public health emergency in January,T,,Hospitals are concerned the end of pandemic flexibilities will compound a serious healthcare worker shortage.,covid_4310,
C_2.2,Claims_Covid_C2.2_53,Evidence_Covid_C2.2_318,Millions at risk of losing health insurance if U.S. ends Covid public health emergency in January,T,,And pharmacies are warning that it could become more difficult for people to access vaccines.,covid_4310,
C_2.2,Claims_Covid_C2.2_54,Evidence_Covid_C2.2_319,"CDC advisers recommend adding Covid shots to routine immunization schedules for kids, adults",T,,"The CDC¡¯s independent vaccine advisers voted 15-0 Thursday to add most Covid-19 vaccines offered in the U.S. to the childhood, adolescent and adult immunization schedules.",covid_4311,"The CDC¡¯s independent vaccine advisers voted 15-0 Thursday to add most Covid-19 vaccines offered in the U.S. to the childhood, adolescent and adult immunization schedules."
C_2.2,Claims_Covid_C2.2_54,Evidence_Covid_C2.2_320,"CDC advisers recommend adding Covid shots to routine immunization schedules for kids, adults",T,,The additions formalize recommendations the CDC has already made on Covid vaccination in individuals ages 6 months and older for shots that the FDA has approved or has authorized for emergency use.,covid_4311,
C_2.2,Claims_Covid_C2.2_54,Evidence_Covid_C2.2_321,"CDC advisers recommend adding Covid shots to routine immunization schedules for kids, adults",T,,"¡°This doesn¡¯t represent new recommendations. This represents sort of a summary of existing recommendations,¡± said advisory panel member Matthew Daley, a senior investigator at the Institute for Health Research at Kaiser Permanente Colorado.",covid_4311,
C_2.2,Claims_Covid_C2.2_54,Evidence_Covid_C2.2_322,"CDC advisers recommend adding Covid shots to routine immunization schedules for kids, adults",T,,"¡°But I will acknowledge ... there is symbolism in adding Covid-19 to the childhood immunization schedule, and that symbolism is that we view this as routine and that we view this as Covid is here to stay.¡±",covid_4311,
C_2.2,Claims_Covid_C2.2_54,Evidence_Covid_C2.2_323,"CDC advisers recommend adding Covid shots to routine immunization schedules for kids, adults",T,,"Vaccine law experts acknowledge adding Covid vaccines to the immunization schedule could influence states that are inclined to require them for school entry to do so, and many states use the schedules as guidance for requirements. ",covid_4311,
C_2.2,Claims_Covid_C2.2_54,Evidence_Covid_C2.2_324,"CDC advisers recommend adding Covid shots to routine immunization schedules for kids, adults",T,,The committee on Wednesday also unanimously voted to add Covid-19 vaccines to the federal Vaccines for Children program. ,covid_4311,
C_2.2,Claims_Covid_C2.2_55,Evidence_Covid_C2.2_325,U.S. extends Covid public health emergency even though Biden says pandemic is over,T,,"President Joe Biden recently claimed the ¡°pandemic is over,¡± but the extension of the public health emergency indicates the administration does not believe the U.S. is out of the woods yet.",covid_4312,"The U.S. has extended the Covid public health emergency through Jan. 11, a clear demonstration that the Biden administration still views Covid as a crisis despite President Joe Biden¡¯s recent claim that the pandemic is over."
C_2.2,Claims_Covid_C2.2_55,Evidence_Covid_C2.2_326,U.S. extends Covid public health emergency even though Biden says pandemic is over,T,,"The public health emergency, first declared in January 2020 by the Trump administration, has been renewed every 90 days since the pandemic began.",covid_4312,
C_2.2,Claims_Covid_C2.2_55,Evidence_Covid_C2.2_327,U.S. extends Covid public health emergency even though Biden says pandemic is over,T,,"The U.S. has extended the Covid public health emergency through Jan. 11, a clear demonstration that the Biden administration still views Covid as a crisis despite President Joe Biden¡¯s recent claim that the pandemic is over.",covid_4312,
C_2.2,Claims_Covid_C2.2_55,Evidence_Covid_C2.2_328,U.S. extends Covid public health emergency even though Biden says pandemic is over,T,,"Biden, in a September television interview, claimed the ¡°pandemic is over¡± though he said Covid will continue to present a health challenge.",covid_4312,
C_2.2,Claims_Covid_C2.2_55,Evidence_Covid_C2.2_329,U.S. extends Covid public health emergency even though Biden says pandemic is over,T,,"¡°Although we can feel good that we¡¯re going in the right direction, we can¡¯t let our guard down,¡± Fauci said.",covid_4312,
C_2.2,Claims_Covid_C2.2_55,Evidence_Covid_C2.2_330,U.S. extends Covid public health emergency even though Biden says pandemic is over,T,,"Fauci said earlier this month that the U.S. is heading in the right direction, but Covid deaths are still too high. ",covid_4312,
C_2.2,Claims_Covid_C2.2_56,Evidence_Covid_C2.2_331,Dr. Fauci: These 2 new fast-spreading omicron Covid subvariants are ¡®pretty troublesome¡¯,T,,"As winter inches closer, Dr. Fauci is sounding the alarm about a pair of ¡°pretty troublesome¡± Covid variants.",covid_4313,"As winter inches closer, Dr. Fauci is sounding the alarm about a pair of ¡°pretty troublesome¡± Covid variants."
C_2.2,Claims_Covid_C2.2_56,Evidence_Covid_C2.2_332,Dr. Fauci: These 2 new fast-spreading omicron Covid subvariants are ¡®pretty troublesome¡¯,T,,"The two descendants of omicron¡¯s BA.5 subvariant, called BQ.1 and BQ.1.1, both have dangerous ¡°qualities or characteristics that could evade some of the interventions we have,¡± Fauci told CBS News on Friday. ",covid_4313,
C_2.2,Claims_Covid_C2.2_56,Evidence_Covid_C2.2_333,Dr. Fauci: These 2 new fast-spreading omicron Covid subvariants are ¡®pretty troublesome¡¯,T,,"The two sublineages are responsible for more than 10% of all current U.S. cases, according to the latest Centers for Disease Control and Prevention data ¡ª just one week after they weren¡¯t even significant enough to list.",covid_4313,
C_2.2,Claims_Covid_C2.2_56,Evidence_Covid_C2.2_334,Dr. Fauci: These 2 new fast-spreading omicron Covid subvariants are ¡®pretty troublesome¡¯,T,,"But if they do spread rapidly, they could threaten to reverse a nationwide decline in Covid cases, hospitalizations and deaths, leading Fauci to urge Americans against letting their guard down.",covid_4313,
C_2.2,Claims_Covid_C2.2_56,Evidence_Covid_C2.2_335,Dr. Fauci: These 2 new fast-spreading omicron Covid subvariants are ¡®pretty troublesome¡¯,T,,"Fauci said the strains have a concerning ¡°doubling time,¡± referring to how quickly they spread.",covid_4313,
C_2.2,Claims_Covid_C2.2_56,Evidence_Covid_C2.2_336,Dr. Fauci: These 2 new fast-spreading omicron Covid subvariants are ¡®pretty troublesome¡¯,T,,"The U.K. Health Security Agency reported earlier this month that the strains even demonstrate a growth advantage over BA.5, which was considered the most contagious Covid strain to date.",covid_4313,
C_2.2,Claims_Covid_C2.2_57,Evidence_Covid_C2.2_337,CDC Expands Updated COVID-19 Vaccines to Include Children Ages 5 Through 11,T,,"Today, CDC¡¯s Director Rochelle P. Walensky, M.D., M.P.H., signed a decision memo expanding the use of updated (bivalent) COVID-19 vaccines to children ages 5 through 11 years.",covid_4314,"Today, CDC¡¯s Director Rochelle P. Walensky, M.D., M.P.H., signed a decision memo expanding the use of updated (bivalent) COVID-19 vaccines to children ages 5 through 11 years."
C_2.2,Claims_Covid_C2.2_57,Evidence_Covid_C2.2_338,CDC Expands Updated COVID-19 Vaccines to Include Children Ages 5 Through 11,T,,"This follows the Food and Drug Administration¡¯s (FDA) authorization of updated COVID-19 vaccines from Pfizer-BioNTech for children ages 5 through 11 years, and from Moderna for children and adolescents ages 6 through 17 years.",covid_4314,
C_2.2,Claims_Covid_C2.2_57,Evidence_Covid_C2.2_339,CDC Expands Updated COVID-19 Vaccines to Include Children Ages 5 Through 11,T,,"FDA¡¯s authorization of updated (bivalent) COVID-19 vaccines for this younger age group, and CDC¡¯s recommendation for use, are critical next steps forward in our country¡¯s vaccination program¡ªa program that has helped provide increased protection against severe COVID-19 disease and death.",covid_4314,
C_2.2,Claims_Covid_C2.2_57,Evidence_Covid_C2.2_340,CDC Expands Updated COVID-19 Vaccines to Include Children Ages 5 Through 11,T,,"Updated COVID-19 vaccines add Omicron BA.4 and BA.5 spike protein components to the current vaccine composition, helping to restore protection that has waned since previous vaccination and targeting recent Omicron variants that are more transmissible and immune-evading.",covid_4314,
C_2.2,Claims_Covid_C2.2_57,Evidence_Covid_C2.2_341,CDC Expands Updated COVID-19 Vaccines to Include Children Ages 5 Through 11,T,,"CDC works 24/7 protecting America¡¯s health, safety and security.",covid_4314,
C_2.2,Claims_Covid_C2.2_57,Evidence_Covid_C2.2_342,CDC Expands Updated COVID-19 Vaccines to Include Children Ages 5 Through 11,T,,CDC is headquartered in Atlanta and has experts located throughout the United States and the world.,covid_4314,
